label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
rock,0,0,0,0.17200976,0.46679238,-0.14680916,0.39795638,0.68350341,-0.23159654,0.68837053,0.68693378,-0.31481092,0.8629053,0.49718637,-0.39601996,0.77689673,0.850978,-0.11258806,1.11599253,1.12322516,-0.17583614,1.33989174,1.26478612,-0.20585799,1.50140036,1.31769818,-0.23261005,0.85458615,0.51930966,-0.10690556,1.22473352,0.54815912,-0.21576579,0.96199105,0.43868723,-0.22651191,0.82381708,0.438066,-0.19830272,0.87101749,0.24320558,-0.11792501,1.21816644,0.23367215,-0.21828082,0.97904587,0.24068997,-0.20761656,0.78309069,0.24876461,-0.17480131,0.82405369,-0.0552062,-0.14700951,1.14872315,-0.15268016,-0.23017368,1.3479265,-0.24839849,-0.2704761,1.51985807,-0.31108169,-0.29243694
rock,0,0,0,0.150092,0.4671114,-0.15209489,0.3776821,0.6982336,-0.24557977,0.66153457,0.6713111,-0.33968614,0.82792312,0.45680056,-0.43033639,0.78062165,0.85072295,-0.1026367,1.1083135,1.09970146,-0.16604819,1.32942739,1.24702354,-0.19791398,1.49838967,1.31231642,-0.2259506,0.85818484,0.5133408,-0.10373222,1.20991456,0.5643954,-0.24255335,0.95734478,0.48263552,-0.28276304,0.79655545,0.46451219,-0.26677331,0.87311905,0.22418057,-0.11970836,1.21833396,0.22652428,-0.24847243,0.98820245,0.26137238,-0.25690758,0.77792992,0.27132651,-0.22734323,0.82997701,-0.06989979,-0.15240884,1.15211513,-0.1756891,-0.2413831,1.35861163,-0.2578159,-0.28119315,1.53473521,-0.32159753,-0.29968927
rock,0,0,0,0.1435644,0.45982172,-0.17073953,0.36400314,0.69900202,-0.2716151,0.64912011,0.66453434,-0.37096054,0.8299765,0.44602771,-0.46677521,0.78813015,0.85401673,-0.11211418,1.12184625,1.10177111,-0.17534908,1.3377496,1.23666276,-0.2038075,1.50543068,1.29068415,-0.22834072,0.86221721,0.50653873,-0.10846247,1.22342685,0.55444305,-0.2531433,0.97294231,0.47477685,-0.29862939,0.80988953,0.46294478,-0.28499993,0.87245652,0.21144438,-0.12146027,1.20967558,0.20552333,-0.26069484,0.97625434,0.23470796,-0.27784856,0.76932374,0.24680347,-0.25140904,0.82678153,-0.08842651,-0.15202756,1.14813906,-0.19660963,-0.24346393,1.35799856,-0.28315623,-0.28574902,1.53587622,-0.34864136,-0.30643504
rock,0,0,0,0.14204941,0.45577003,-0.17795932,0.35754187,0.70918384,-0.28132387,0.6462598,0.66026288,-0.38217062,0.8266339,0.44527991,-0.47831504,0.78340653,0.86338858,-0.10362112,1.10941501,1.09386194,-0.16376786,1.32178285,1.22723762,-0.19166116,1.48416049,1.28011779,-0.21643672,0.85790216,0.51381308,-0.09595969,1.20290607,0.55812983,-0.23825765,0.94853629,0.48189565,-0.28605617,0.78456015,0.46814414,-0.27466089,0.86805673,0.22059032,-0.10626004,1.20063866,0.21214217,-0.2434284,0.97247167,0.24346431,-0.26435108,0.76782966,0.25199826,-0.24172801,0.82108616,-0.07686122,-0.13489983,1.13537142,-0.18390711,-0.22585358,1.34317653,-0.27169033,-0.2713746,1.52168154,-0.34426943,-0.29511294
rock,0,0,0,0.11028679,0.44049942,-0.18078268,0.33773051,0.70826846,-0.27567048,0.61482875,0.65404785,-0.36527219,0.79352316,0.45038783,-0.44646026,0.77911238,0.86421997,-0.1067565,1.09589731,1.10198034,-0.17421756,1.30681169,1.22933485,-0.20389413,1.47365261,1.29317408,-0.22838964,0.85236181,0.52295252,-0.09776809,1.19223906,0.55379557,-0.26227291,0.94757106,0.48226322,-0.31851864,0.76319484,0.46318759,-0.3059089,0.86050576,0.22118483,-0.10693449,1.18250833,0.20927912,-0.27011506,0.95870915,0.23714048,-0.29265571,0.7536702,0.24943281,-0.26032635,0.81698629,-0.066643,-0.13330042,1.12284411,-0.17381074,-0.23865687,1.32544139,-0.2527778,-0.282955,1.50396156,-0.31749262,-0.29879928
rock,0,0,0,0.07139892,0.43508282,-0.19604832,0.30643686,0.7434454,-0.29956578,0.57728784,0.70930935,-0.39435209,0.76984295,0.50753655,-0.47891468,0.78003149,0.85630268,-0.13949484,1.12099036,1.02395099,-0.22595321,1.35752033,1.12948496,-0.26062833,1.53947209,1.17551328,-0.28645211,0.8568347,0.51559121,-0.12536964,1.20338363,0.56197768,-0.30914173,0.9429207,0.49726224,-0.36414447,0.75261265,0.46816133,-0.34641627,0.86916551,0.21226737,-0.13066126,1.20929331,0.23091316,-0.30768694,0.96383361,0.25778086,-0.32047598,0.74908039,0.26252329,-0.27878407,0.83420376,-0.07544908,-0.15440926,1.1433079,-0.16136562,-0.27001498,1.34095544,-0.20996488,-0.31796642,1.53663708,-0.24662148,-0.33533992
rock,0,0,0,0.04631713,0.4327997,-0.19448446,0.27407431,0.75090906,-0.28843833,0.53830869,0.71750189,-0.37111112,0.73860772,0.51755054,-0.44338871,0.77554473,0.85361557,-0.15136666,1.13748421,1.01387022,-0.24816738,1.37642313,1.10269827,-0.29838692,1.58304174,1.15076417,-0.33731693,0.84865856,0.52894107,-0.14136514,1.21191214,0.5896354,-0.34997858,0.95506387,0.55498196,-0.43649175,0.74474502,0.52970743,-0.4399374,0.85311425,0.22429557,-0.14728505,1.18983168,0.24296811,-0.34347853,0.94096263,0.27652195,-0.37332292,0.7244078,0.28903303,-0.33938522,0.81611648,-0.0643275,-0.17017404,1.13556283,-0.13442138,-0.29392752,1.33578059,-0.1743777,-0.34578803,1.53657913,-0.20686865,-0.36514659
rock,0,0,0,0.04452756,0.41972748,-0.21434454,0.25997996,0.74344793,-0.32131935,0.52231332,0.71573651,-0.41330068,0.73673916,0.5367287,-0.49463196,0.75830449,0.87312567,-0.17427088,1.12190812,1.02681563,-0.28042672,1.36391425,1.11281473,-0.33785083,1.57299341,1.16184675,-0.38069379,0.835301,0.5497929,-0.15689098,1.20049412,0.62459161,-0.37647431,0.94448243,0.56912132,-0.47081528,0.73174963,0.53104883,-0.47707689,0.84645479,0.24337304,-0.15653208,1.18016027,0.27801647,-0.3614723,0.93025854,0.28846694,-0.39773824,0.7095162,0.28784044,-0.36560547,0.81657597,-0.04818826,-0.17421794,1.13351665,-0.10690116,-0.30158234,1.33193848,-0.14132523,-0.35666915,1.52833091,-0.16268475,-0.37751189
rock,0,0,0,0.04286012,0.43028078,-0.20802599,0.25555693,0.7618706,-0.31008275,0.52090113,0.72710475,-0.39801504,0.72976152,0.53107754,-0.47574925,0.75407819,0.8728705,-0.16549428,1.11440622,1.03319857,-0.26763597,1.35444146,1.1231265,-0.32137132,1.56333703,1.17486085,-0.36258994,0.83318423,0.55299551,-0.15088792,1.19777229,0.62836692,-0.36470611,0.94217098,0.58492555,-0.4533269,0.7305017,0.54956231,-0.45716172,0.84204852,0.24896958,-0.15349407,1.17298438,0.27963197,-0.35550133,0.92283629,0.30444054,-0.38880103,0.70582264,0.31064433,-0.35589241,0.81157687,-0.04235243,-0.17390751,1.1284393,-0.10058404,-0.3018526,1.32270764,-0.13008116,-0.35674217,1.51751689,-0.15026055,-0.37796069
rock,0,0,0,0.04699222,0.41560074,-0.21007628,0.24928592,0.73771457,-0.323906,0.50567546,0.74226567,-0.42594038,0.72876679,0.57224954,-0.51804565,0.74461562,0.87830073,-0.17249837,1.09796133,1.03407842,-0.28181565,1.34573891,1.12991574,-0.33799591,1.55249706,1.18366207,-0.37898037,0.82666267,0.56269781,-0.15862495,1.19166516,0.64514077,-0.37134733,0.93217585,0.58416753,-0.45224597,0.73165477,0.54839421,-0.44984331,0.84196083,0.26009687,-0.16265473,1.1754516,0.29573601,-0.36184492,0.91932191,0.30562893,-0.38339471,0.70059392,0.30369554,-0.34293292,0.81574957,-0.03328451,-0.18556708,1.12951679,-0.09099532,-0.31128037,1.3245099,-0.11820473,-0.36017341,1.51896245,-0.13323023,-0.37664308
rock,0,0,0,0.04564924,0.41200397,-0.19500459,0.25708093,0.73502242,-0.29678158,0.51981761,0.72606458,-0.38892603,0.7315595,0.5510496,-0.47041165,0.74638796,0.87857546,-0.15814299,1.10054584,1.03665219,-0.25685695,1.34132032,1.12309351,-0.30305917,1.54304148,1.17398173,-0.33683453,0.82566923,0.56415452,-0.14927366,1.18715591,0.63976878,-0.35165433,0.93376856,0.57651317,-0.42477784,0.73282728,0.54917893,-0.41813655,0.83695386,0.26524264,-0.15691137,1.16331103,0.29666417,-0.35017753,0.90406338,0.3036128,-0.36572888,0.68420291,0.3084075,-0.32138045,0.80789566,-0.02448292,-0.18232568,1.11724503,-0.07696754,-0.30292597,1.31645283,-0.11151855,-0.34665097,1.51486548,-0.13268514,-0.35949934
rock,0,0,0,0.06659928,0.41995719,-0.18762351,0.2892577,0.74360858,-0.27434969,0.56775069,0.70886035,-0.34993289,0.77408975,0.5502669,-0.41443534,0.74586699,0.87107321,-0.13083329,1.09318465,1.03925013,-0.2089976,1.32637986,1.11935684,-0.24812568,1.5255237,1.16812384,-0.28093081,0.82615678,0.56344031,-0.11772914,1.19179891,0.64138274,-0.28533025,0.97481524,0.58013284,-0.34865082,0.79440701,0.55261732,-0.34620295,0.83927417,0.27138005,-0.12155439,1.16565026,0.30430037,-0.28902983,0.92669597,0.30701831,-0.30430599,0.72070462,0.30570187,-0.26967365,0.81443986,-0.01494951,-0.14331277,1.12102017,-0.0676173,-0.25166433,1.31776462,-0.10076658,-0.29529017,1.51187,-0.12033579,-0.31343881
rock,0,0,0,0.09111029,0.42385783,-0.19338118,0.33658271,0.71801193,-0.2795203,0.63462891,0.66581159,-0.3546067,0.8292422,0.44629653,-0.42020221,0.76977825,0.86188625,-0.10929675,1.10739468,1.04102336,-0.17788084,1.32902553,1.11254581,-0.21562903,1.51780901,1.15191039,-0.24874733,0.84457948,0.53543021,-0.09190242,1.20841445,0.60451181,-0.2585888,0.98469325,0.53139934,-0.33266413,0.80028456,0.49574392,-0.33571434,0.85742991,0.22926258,-0.09198897,1.19090114,0.26201042,-0.25896802,0.9694981,0.26314799,-0.29202011,0.76450449,0.25330859,-0.2677719,0.83161692,-0.06503807,-0.10946172,1.13934377,-0.12542203,-0.21490962,1.33865974,-0.15949175,-0.26436751,1.52282143,-0.18064893,-0.28670964
rock,0,0,0,0.11465389,0.43448952,-0.18416349,0.35169597,0.70218254,-0.27713553,0.64561537,0.66642082,-0.36432886,0.82730539,0.44055005,-0.44343809,0.77380888,0.87030419,-0.08967108,1.10568778,1.04831611,-0.14802225,1.32655477,1.13505999,-0.17584445,1.49767779,1.16968767,-0.19846155,0.84441082,0.53569615,-0.07410845,1.19605385,0.6019059,-0.22001935,0.96211672,0.50899866,-0.27496583,0.79564381,0.47876466,-0.26371998,0.85861616,0.23895987,-0.07695596,1.19031779,0.27161459,-0.22075507,0.97156965,0.26596859,-0.24022663,0.76714646,0.24835887,-0.20945764,0.83009981,-0.04920961,-0.09835125,1.13680777,-0.11151555,-0.18587927,1.33978914,-0.15544488,-0.22493396,1.51580115,-0.18231508,-0.24025131
rock,0,0,0,0.11727508,0.43966439,-0.17998744,0.35651378,0.70754142,-0.27173126,0.65032039,0.66717449,-0.3580069,0.82888063,0.44094349,-0.43699542,0.77589159,0.86749655,-0.09488446,1.11135219,1.05179179,-0.15439352,1.33301102,1.14431117,-0.18273363,1.50584056,1.18342219,-0.20618778,0.84767269,0.53051956,-0.08226126,1.20329484,0.59900583,-0.23076717,0.96532708,0.50494685,-0.28648244,0.79485239,0.47414141,-0.2760739,0.86194513,0.23114943,-0.08708481,1.19433738,0.26967331,-0.23229492,0.9739916,0.26361047,-0.25207513,0.76805148,0.24335851,-0.22207608,0.8327869,-0.05832814,-0.1098824,1.14352478,-0.12543936,-0.19804715,1.34832201,-0.1662621,-0.23725863,1.52605241,-0.19020337,-0.25333303
rock,0,0,0,0.12692124,0.43743421,-0.17966139,0.3529258,0.69776403,-0.27843384,0.64851411,0.67316906,-0.37311724,0.83844334,0.45221922,-0.46203562,0.77084961,0.87220604,-0.09850991,1.10802076,1.06512783,-0.15752404,1.33067409,1.1657747,-0.18608675,1.50041065,1.20572358,-0.20914516,0.84546521,0.5340305,-0.08495055,1.20283983,0.60736049,-0.22117697,0.96377225,0.50470627,-0.26982002,0.80528985,0.47985147,-0.25799356,0.86382221,0.24185396,-0.08876726,1.20129196,0.27967445,-0.21867824,0.9802267,0.2704022,-0.23211628,0.77382591,0.25020522,-0.20317609,0.83587939,-0.04979218,-0.11160932,1.14892878,-0.11647409,-0.1903926,1.35509112,-0.16416029,-0.22615357,1.52918012,-0.19117183,-0.24221056
rock,0,0,0,0.13207164,0.45209992,-0.15202887,0.36095975,0.689797,-0.23781012,0.6528999,0.69365531,-0.32493294,0.83684961,0.48637967,-0.40872608,0.7590698,0.87615285,-0.08132707,1.0964179,1.08116722,-0.13536702,1.31334102,1.19324323,-0.16282653,1.47804377,1.23282938,-0.18789837,0.83541693,0.54961673,-0.07708319,1.18918619,0.62940957,-0.20196399,0.94817805,0.524787,-0.242847,0.80628849,0.50500343,-0.23106765,0.85499466,0.26757059,-0.08870779,1.2086981,0.29916713,-0.20439727,0.98069739,0.29917537,-0.21457286,0.77334755,0.28879877,-0.19069251,0.82357394,-0.02746952,-0.1178051,1.13839104,-0.09016223,-0.19654888,1.34191779,-0.14292325,-0.23983004,1.51665697,-0.16911539,-0.26506954
rock,0,0,0,0.12233056,0.45496152,-0.14836886,0.35474944,0.6999081,-0.22615689,0.63822492,0.71359651,-0.30594324,0.81790178,0.52390017,-0.38187346,0.76053992,0.88277017,-0.06802826,1.08926591,1.08091812,-0.12187317,1.30566731,1.18892643,-0.15059471,1.47050055,1.23100776,-0.17627459,0.83039594,0.55717374,-0.06631887,1.18292549,0.63405878,-0.20406364,0.94661928,0.54029687,-0.25703909,0.79072358,0.51329597,-0.24975791,0.8503268,0.26827407,-0.08041979,1.20331375,0.30410577,-0.20990514,0.97708172,0.31112738,-0.22986779,0.76546543,0.30017735,-0.2079115,0.82317431,-0.02210562,-0.11090376,1.13435002,-0.08923498,-0.19700005,1.33486855,-0.1348192,-0.24499422,1.51418667,-0.15776976,-0.27173496
rock,0,0,0,0.10222429,0.44806387,-0.16692819,0.34406707,0.76253108,-0.23857003,0.63393974,0.7756529,-0.31366673,0.80654374,0.58295483,-0.38044866,0.75891736,0.87160311,-0.01170506,1.06978277,1.08367368,-0.07007967,1.27616834,1.17484557,-0.11035226,1.44607889,1.22159137,-0.14663906,0.82582795,0.56392215,-0.01235445,1.17452002,0.64886667,-0.19759573,0.9723655,0.58806421,-0.29714473,0.782874,0.54621785,-0.30974309,0.8449246,0.2683738,-0.03365633,1.17053588,0.31075019,-0.21084416,0.96881541,0.33669256,-0.26405896,0.76490885,0.33870319,-0.24710802,0.82262529,-0.01496104,-0.07170438,1.10423742,-0.06938563,-0.17468305,1.29772021,-0.0997995,-0.22962899,1.47699895,-0.12673546,-0.25468866
rock,0,0,0,0.08855654,0.44884101,-0.16762952,0.34272874,0.7771317,-0.2372976,0.64703756,0.77066348,-0.30236053,0.82162072,0.53864632,-0.3601074,0.75303827,0.87354544,-0.05384478,1.07570844,1.07937076,-0.11284635,1.28909977,1.17450807,-0.14808799,1.46519051,1.2373081,-0.17933645,0.82478704,0.56544348,-0.0486619,1.1878127,0.64096061,-0.22730728,0.99219523,0.59295702,-0.31566657,0.79857128,0.55871747,-0.32193713,0.83957064,0.27018134,-0.06017198,1.17020309,0.31061954,-0.23282718,0.96955722,0.3466678,-0.27638581,0.76560561,0.35039029,-0.25475269,0.8140852,-0.01903156,-0.08701741,1.12058991,-0.08915672,-0.1892117,1.32567134,-0.11467516,-0.23871566,1.50923535,-0.13640314,-0.25949354
rock,0,0,0,0.09571162,0.45212034,-0.17117484,0.34383595,0.76239509,-0.24564658,0.64014925,0.76332813,-0.31694252,0.82510105,0.56687188,-0.38154751,0.76625463,0.86872737,-0.05253102,1.08753781,1.06957193,-0.11347828,1.29854124,1.16063224,-0.1509479,1.46928144,1.215582,-0.18371324,0.83351256,0.55250051,-0.04861855,1.20439772,0.62637416,-0.22819981,1.00119813,0.57950323,-0.32038921,0.8074709,0.55583716,-0.32929052,0.84520778,0.25188722,-0.06267226,1.18621559,0.2958929,-0.23570557,0.98717511,0.33500901,-0.28509505,0.77971023,0.34369599,-0.26798183,0.81491484,-0.04395808,-0.09262395,1.12065854,-0.1067794,-0.1985081,1.32910088,-0.13361668,-0.25443311,1.51326624,-0.15574961,-0.28012817
rock,0,0,0,0.11020412,0.4621966,-0.16472532,0.36340367,0.78027285,-0.23480704,0.66722825,0.76104001,-0.29970038,0.86043329,0.57132778,-0.35802635,0.78995963,0.84905149,-0.0542764,1.12153734,1.02624205,-0.10610953,1.33622497,1.11090145,-0.13502699,1.51203045,1.15861714,-0.16128903,0.8503932,0.5261477,-0.0490494,1.23026886,0.58270396,-0.21351994,1.01972423,0.55256689,-0.29215779,0.81953229,0.53897369,-0.29329449,0.8552067,0.22697911,-0.06047024,1.20479056,0.25907846,-0.22155035,0.99657913,0.31795738,-0.25885944,0.78580963,0.33853154,-0.23573451,0.82014775,-0.06928596,-0.08715599,1.14060818,-0.14679725,-0.18740695,1.35540009,-0.17774065,-0.23680292,1.55007323,-0.20435332,-0.25820832
rock,0,0,0,0.10264232,0.45140877,-0.14551641,0.36608877,0.77650486,-0.20177402,0.66363197,0.76163114,-0.25492363,0.84815309,0.57722927,-0.30139907,0.79623288,0.83205662,-0.03902846,1.12032481,0.99969388,-0.09181678,1.33145377,1.07611783,-0.12483691,1.51111156,1.11632674,-0.15581554,0.85703844,0.51525248,-0.04280034,1.23667559,0.56353477,-0.21343345,1.03628142,0.55517658,-0.29971776,0.83124,0.53648559,-0.30741388,0.85877023,0.21323212,-0.06111459,1.20849018,0.23305121,-0.22782665,1.00012408,0.30344894,-0.26392506,0.79209928,0.32951349,-0.23989919,0.81781672,-0.08381997,-0.0927274,1.13327552,-0.17384681,-0.196713,1.34357911,-0.20855749,-0.24354853,1.54093714,-0.24305802,-0.26292137
rock,0,0,0,0.10465176,0.45894063,-0.15072193,0.36803368,0.77513566,-0.21534843,0.66475425,0.78380019,-0.27911731,0.85505129,0.60724877,-0.33505685,0.78522786,0.8532683,-0.03843635,1.10998377,1.02166219,-0.09289085,1.32723256,1.10791064,-0.11956116,1.49604468,1.14171544,-0.1412423,0.85109561,0.52501073,-0.03767825,1.22864378,0.57521928,-0.20375432,1.018692,0.55581839,-0.2744874,0.82136107,0.53582744,-0.26570053,0.86311106,0.22456714,-0.05378721,1.22094149,0.25394452,-0.21489543,1.01507118,0.31156348,-0.24077836,0.80575326,0.32479645,-0.20604759,0.8322882,-0.0714509,-0.08463405,1.14821066,-0.14537122,-0.1843412,1.3608994,-0.17202651,-0.22783457,1.55485021,-0.19500303,-0.2415139
rock,0,0,0,0.10913599,0.45553961,-0.17222563,0.35416455,0.76932458,-0.25692503,0.65194683,0.74954355,-0.33789638,0.81876219,0.4992563,-0.41251798,0.76385556,0.87990106,-0.06339039,1.08361635,1.08262184,-0.11410289,1.29757477,1.19111498,-0.13916766,1.46308402,1.24138508,-0.16145553,0.83526462,0.54984818,-0.05604728,1.19782644,0.59384294,-0.20992823,0.98622376,0.55790571,-0.27458613,0.80507634,0.54020581,-0.2670898,0.8518732,0.25260699,-0.06647539,1.18394701,0.27245645,-0.21829269,0.97600095,0.33307327,-0.24598138,0.77364602,0.34636566,-0.21779769,0.82189692,-0.03760849,-0.09403458,1.13075874,-0.1046646,-0.18493393,1.33631278,-0.12888069,-0.22564581,1.52213574,-0.15438554,-0.2417939
rock,0,0,0,0.09266128,0.43822796,-0.19516178,0.31638337,0.72760485,-0.29202958,0.60078862,0.72499173,-0.38220294,0.81169787,0.54972043,-0.46554801,0.74433876,0.89809917,-0.09591217,1.07055391,1.12140467,-0.16653344,1.2881916,1.23567802,-0.20806526,1.46042999,1.29938415,-0.24090101,0.81813182,0.57503072,-0.0799449,1.1773503,0.63846729,-0.25436541,0.97328606,0.56542758,-0.34107271,0.79893113,0.53908043,-0.34954276,0.84243558,0.27299057,-0.08263086,1.18109852,0.31213829,-0.25229032,0.9813703,0.32326985,-0.29721154,0.77686354,0.31636803,-0.2793255,0.82063182,-0.02485244,-0.10307806,1.12744368,-0.08590244,-0.20756311,1.33811428,-0.11162628,-0.26132027,1.52279353,-0.1224323,-0.28554164
rock,0,0,0,0.10907098,0.41432119,-0.20544338,0.31842172,0.68521932,-0.32047442,0.60024039,0.64424664,-0.424082,0.7996773,0.43754884,-0.52004803,0.7181792,0.93555581,-0.14743271,1.03823732,1.16475963,-0.23211435,1.25303103,1.29178346,-0.28034702,1.42615983,1.35517937,-0.31627076,0.80736934,0.5900464,-0.12545815,1.16179125,0.65216145,-0.29084398,0.91681516,0.52498876,-0.35365883,0.74714403,0.48742302,-0.34807512,0.83838873,0.28666585,-0.12149365,1.15750154,0.32800095,-0.27799049,0.93062362,0.27997479,-0.2958998,0.7318431,0.24381055,-0.2633673,0.81820774,-0.00805117,-0.13729677,1.1151795,-0.03988767,-0.23289968,1.30941092,-0.06261159,-0.2696156,1.48463183,-0.05449646,-0.28208916
rock,0,0,0,0.08217207,0.38967258,-0.23451265,0.2906064,0.67233918,-0.35871556,0.573982,0.58967421,-0.46260593,0.79535887,0.4008147,-0.555991,0.70116783,0.95310026,-0.19963154,1.03236224,1.19298777,-0.30460306,1.25302678,1.317558,-0.36143183,1.43368078,1.39249181,-0.40195108,0.79618794,0.60504938,-0.16301603,1.1469461,0.64040928,-0.34526284,0.90287678,0.4855343,-0.4096472,0.73265349,0.44398979,-0.40505669,0.82559604,0.29214747,-0.14521395,1.13029714,0.30055881,-0.32361096,0.89846203,0.22082303,-0.33780215,0.70572209,0.18574931,-0.29858216,0.80211284,-0.00448578,-0.1477921,1.09610803,-0.0296466,-0.26192835,1.28627059,-0.05996813,-0.29939367,1.46559294,-0.05524905,-0.30779998
rock,0,0,0,0.07041736,0.39756393,-0.25130638,0.29056082,0.65440127,-0.36663744,0.58476216,0.55970393,-0.45618501,0.81187158,0.36273919,-0.53194893,0.69477722,0.9499759,-0.19387949,1.03726698,1.19367229,-0.29147578,1.26371042,1.31240509,-0.34634129,1.45582825,1.38703174,-0.38739143,0.79136127,0.61134879,-0.14536636,1.13473837,0.62256934,-0.3339809,0.90664141,0.48382394,-0.40885839,0.72374439,0.43629319,-0.41017638,0.82048003,0.29513887,-0.11803779,1.11263679,0.26999311,-0.30802349,0.89338553,0.21119405,-0.34499993,0.70947919,0.19297799,-0.31825705,0.80477473,0.01253028,-0.11048332,1.09658102,-0.02775216,-0.23057404,1.28274258,-0.07302002,-0.27962077,1.46065824,-0.08489957,-0.29620124
rock,0,0,0,0.06382298,0.39240287,-0.24729582,0.28517168,0.65271525,-0.35593391,0.57993941,0.55867555,-0.43914679,0.80731585,0.36107521,-0.50798301,0.68830222,0.95055895,-0.1799342,1.02237731,1.19795107,-0.27296864,1.24313373,1.31659783,-0.32508691,1.43231422,1.39858588,-0.3648721,0.78600532,0.61821973,-0.13257495,1.12165949,0.63379207,-0.32296866,0.90050069,0.49229442,-0.40222802,0.71344843,0.43934202,-0.40552174,0.81500467,0.30305913,-0.10635312,1.09816798,0.27376849,-0.29888188,0.89147229,0.2137291,-0.34324123,0.71425265,0.19546631,-0.32040772,0.79968016,0.02356999,-0.09895307,1.09079869,-0.0195534,-0.21908996,1.27608799,-0.06817013,-0.26982324,1.45239511,-0.08663961,-0.28722645
rock,0,0,0,0.06502594,0.39337093,-0.24731442,0.28230975,0.65534155,-0.35785096,0.57806167,0.57440692,-0.44387331,0.8096189,0.38806249,-0.51577988,0.68449864,0.95636295,-0.17617837,1.01452224,1.2015577,-0.26641723,1.23377942,1.32259059,-0.31579142,1.41761732,1.40392175,-0.35323791,0.78217318,0.62306108,-0.12872399,1.12283201,0.65336981,-0.31018636,0.90710154,0.50801869,-0.38263999,0.72788703,0.45420649,-0.38260995,0.81188327,0.31105615,-0.10317899,1.10131732,0.29898376,-0.28967434,0.89210173,0.2302876,-0.32919093,0.71278629,0.20459086,-0.30427677,0.79777199,0.03196196,-0.09706977,1.08605832,-0.00429987,-0.21545802,1.2727176,-0.05278765,-0.26625219,1.45026806,-0.06958412,-0.28419196
